The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 5, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                         1000                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1500                         10                      0.005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                            0                     120.27                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            3                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                            1                          1                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

Sample input file
 The initial temperature is: 138.346


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            291          11.45          -3596        1738.38       -5334.38       -5791.12        4.41645              1
            292         11.455       -3595.64         1741.8       -5337.44       -5758.78        4.39948              1
            293          11.46       -3595.69        1746.81        -5342.5       -5713.48        4.37585              1
            294         11.465       -3595.86        1752.78       -5348.64       -5660.64        4.34836              1
            295          11.47       -3596.24        1758.58       -5354.82       -5607.93        4.32084              1
            296         11.475       -3596.48        1763.11       -5359.59        -5564.1        4.29779              1
            297          11.48        -3596.1        1765.83       -5361.93       -5534.53        4.28204              1
            298         11.485       -3595.75        1766.85        -5362.6       -5516.65        4.27215              1
            299          11.49       -3595.59        1766.85       -5362.44        -5505.7        4.26573              1
            300         11.495       -3595.89        1766.95       -5362.83       -5493.62         4.2587              1


   Total mass                       :               1000
   Coordinates of the center of mass:            5.21311        5.19793        5.22855
   Velocity of the center of mass   :         0.00411342       -0.03896     -0.0399279
   Translational kinetic energy     :            1.56452


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            301           11.5       -3596.26        1768.23       -5364.49       -5474.24        4.24809              1
            302         11.505       -3596.91        1770.86       -5367.78       -5445.98        4.23306              1
            303          11.51       -3596.99        1773.69       -5370.68       -5419.36        4.21909              1
            304         11.515       -3597.34        1775.31       -5372.65       -5401.34        4.20948              1
            305          11.52       -3597.15        1775.26       -5372.41       -5397.62        4.20727              1
            306         11.525       -3596.93        1773.88        -5370.8       -5404.33        4.21039              1
            307          11.53       -3597.05        1771.53       -5368.58       -5417.78        4.21691              1
            308         11.535       -3597.24        1768.26        -5365.5       -5438.44        4.22711              1
            309          11.54       -3597.27        1764.09       -5361.35        -5466.7        4.24124              1
            310         11.545       -3597.05        1759.48       -5356.53       -5499.35        4.25769              1
            311          11.55        -3597.1        1755.55       -5352.65       -5527.32        4.27179              1
            312         11.555       -3597.08        1753.81       -5350.89       -5541.45        4.27905              1
            313          11.56        -3597.2        1755.45       -5352.65       -5533.14        4.27514              1
            314         11.565        -3597.3        1760.39       -5357.69       -5503.57        4.26069              1
            315          11.57       -3597.35        1767.33       -5364.68       -5461.91        4.24032              1
            316         11.575       -3597.48        1774.67       -5372.14       -5418.67        4.21927              1
            317          11.58       -3597.65        1781.03       -5378.68       -5383.26        4.20223              1
            318         11.585       -3597.68        1785.13       -5382.81       -5364.88        4.19385              1
            319          11.59       -3597.17        1785.82       -5382.99       -5372.27        4.19859              1
            320         11.595       -3596.94        1782.62       -5379.56       -5405.64        4.21629              1
            321           11.6       -3596.74        1776.21       -5372.94       -5460.59        4.24476              1
            322         11.605       -3596.78        1768.49       -5365.28       -5522.71        4.27667              1
            323          11.61       -3596.75        1762.13       -5358.88       -5574.26        4.30317              1
            324         11.615       -3596.93        1759.45       -5356.38       -5597.91        4.31548              1
            325          11.62       -3597.36        1761.49       -5358.86       -5586.27        4.30985              1
            326         11.625       -3597.43         1767.7       -5365.14        -5544.9        4.28922              1
            327          11.63       -3597.63        1776.39       -5374.02       -5484.04        4.25862              1
            328         11.635       -3597.73        1785.37        -5383.1       -5419.69        4.22614              1
            329          11.64       -3597.67        1792.63        -5390.3        -5366.1        4.19897              1
            330         11.645       -3597.51        1797.02       -5394.53       -5331.49        4.18124              1
            331          11.65       -3597.28        1798.47       -5395.75       -5316.71        4.17343              1
            332         11.655       -3597.21         1797.9       -5395.11       -5315.22        4.17222              1
            333          11.66       -3596.95        1796.71       -5393.66       -5318.93         4.1737              1
            334         11.665       -3596.91        1796.13       -5393.03       -5318.72        4.17323              1
            335          11.67       -3597.05        1796.57       -5393.62       -5312.22        4.16967              1
            336         11.675       -3597.31        1797.45       -5394.76       -5304.03        4.16539              1
            337          11.68       -3597.54        1797.53       -5395.06       -5303.56        4.16516              1
            338         11.685       -3597.66        1795.51       -5393.17       -5320.19        4.17373              1
            339          11.69       -3597.69        1790.58       -5388.28        -5359.6        4.19395              1
            340         11.695       -3597.66        1782.58       -5380.24       -5422.95        4.22642              1
            341           11.7       -3597.61        1771.87       -5369.48       -5507.34        4.26963              1
            342         11.705       -3597.53        1759.23       -5356.77       -5606.94        4.32064              1
            343          11.71       -3597.47        1745.77       -5343.23       -5713.59         4.3753              1
            344         11.715       -3597.09        1732.54       -5329.63       -5820.18        4.43006              1
            345          11.72       -3597.02        1720.34       -5317.36       -5918.74        4.48071              1
            346         11.725       -3597.33        1709.65       -5306.98       -6005.06        4.52508              1
            347          11.73       -3597.25        1700.83       -5298.08       -6078.46        4.56296              1
            348         11.735       -3597.36        1694.29       -5291.66          -6134         4.5917              1
            349          11.74       -3596.95        1690.45        -5287.4       -6170.89        4.61108              1
            350         11.745       -3596.63        1689.38       -5286.01       -6186.69        4.61972              1
            351          11.75       -3596.67        1690.69       -5287.37       -6183.46         4.6186              1
            352         11.755       -3596.39         1693.7        -5290.1       -6168.12        4.61137              1
            353          11.76        -3596.1         1697.9       -5293.99       -6143.59        4.59944              1
            354         11.765       -3596.36        1703.15       -5299.51       -6109.31        4.58241              1
            355          11.77       -3596.08        1709.55       -5305.63       -6068.37        4.56216              1
            356         11.775       -3596.08        1716.97       -5313.05       -6019.64        4.53792              1
            357          11.78       -3596.04        1724.86        -5320.9       -5968.33        4.51245              1
            358         11.785       -3596.53        1732.26       -5328.79       -5919.57         4.4882              1
            359          11.79       -3596.58        1738.05       -5334.63       -5884.18        4.47083              1
            360         11.795       -3596.44        1741.25       -5337.69       -5868.24        4.46336              1
            361           11.8       -3596.61        1741.35       -5337.97       -5873.54        4.46653              1
            362         11.805       -3596.67        1738.61       -5335.28       -5899.35        4.48006              1
            363          11.81       -3596.26        1733.95        -5330.2       -5939.84        4.50108              1
            364         11.815       -3596.03        1728.63       -5324.66       -5983.87        4.52378              1
